"Ticker","Exchange","Company","Sector","Industry","Market Cap","Price","Change","Volume","Average Volume","Relative Volume","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (YTD)","Performance (Year)","Volatility (Week)","EPS Growth This Year","EPS Growth Quarter Over Quarter","Sales Growth Quarter Over Quarter","EPS Growth Next 5 Years","Institutional Transactions","Institutional Ownership","Short Float","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average"
"BYD","NYSE","Boyd Gaming Corp","Consumer Cyclical","Resorts & Casinos",6783.37,91.26,2.21%,1233621,1020.32,1.21,4.69%,1.74%,4.26%,9.32%,7.06%,5.67%,2.71%,-1.77%,-4.68%,0.04%,5.96%,-3.51%,70.11%,8.16%,3.99%,6.14%,8.49%
"CAKE","NASD","Cheesecake Factory Inc","Consumer Cyclical","Restaurants",4422.50,89.01,2.28%,1558074,1355.03,1.15,2.23%,10.74%,42.39%,55.15%,76.33%,35.09%,2.58%,8.29%,52.99%,5.57%,10.11%,-12.79%,102.78%,19.49%,8.11%,19.70%,47.09%
"EAT","NYSE","Brinker International Inc","Consumer Cyclical","Restaurants",8502.08,198.24,1.43%,1081196,1111.82,0.97,2.81%,15.62%,47.80%,25.95%,38.13%,26.16%,3.94%,20.91%,11.98%,3.16%,15.79%,-2.72%,112.79%,13.54%,7.77%,21.65%,33.94%
"TXRH","NASD","Texas Roadhouse Inc","Consumer Cyclical","Restaurants",13460.11,204.78,1.86%,678320,1161.85,0.58,5.39%,4.17%,29.71%,10.01%,23.36%,9.17%,2.41%,5.54%,9.57%,12.82%,14.82%,0.98%,102.38%,4.04%,6.44%,12.20%,17.01%
"FTV","NYSE","Fortive Corp","Technology","Scientific & Technical Instruments",19538.55,64.09,1.86%,4138352,3057.93,1.35,5.64%,4.25%,3.35%,17.06%,16.08%,25.03%,2.54%,10.52%,-12.57%,-27.46%,8.80%,-1.69%,110.09%,4.40%,3.71%,5.32%,13.05%
"RNG","NYSE","RingCentral Inc","Technology","Software - Application",4754.00,56.93,6.01%,2980199,1956.02,1.52,43.91%,53.12%,40.78%,107.17%,97.13%,108.69%,10.89%,15.30%,215.14%,5.90%,12.25%,9.92%,103.01%,12.17%,34.80%,38.69%,64.28%
"ASH","NYSE","Ashland Inc","Basic Materials","Specialty Chemicals",3114.02,68.01,2.46%,1272675,1041.24,1.22,-0.73%,6.37%,17.87%,8.89%,15.92%,33.48%,2.86%,5.55%,-48.91%,0.63%,12.54%,3.01%,110.89%,12.60%,1.67%,7.79%,17.52%
"AXTA","NYSE","Axalta Coating Systems Ltd","Basic Materials","Specialty Chemicals",7584.83,35.44,5.04%,3190305,2324.86,1.37,9.18%,2.72%,20.42%,5.16%,9.69%,21.58%,3.15%,4.80%,-7.05%,-0.63%,7.08%,1.77%,106.60%,4.40%,6.87%,9.79%,15.46%
"BBY","NYSE","Best Buy Co Inc","Consumer Cyclical","Specialty Retail",18857.33,89.47,1.15%,2710857,4094.16,0.66,4.99%,15.13%,50.95%,34.04%,33.68%,31.98%,3.05%,1.83%,37.73%,1.93%,6.24%,-0.15%,97.52%,9.19%,8.08%,17.79%,26.67%
"MAN","NYSE","ManpowerGroup","Industrials","Staffing & Employment Services",2576.51,55.40,3.22%,1811220,1214.18,1.49,7.20%,53.04%,84.91%,82.24%,86.34%,22.62%,5.03%,22.11%,178.22%,7.54%,30.17%,-3.90%,115.10%,13.69%,24.34%,50.48%,74.93%
"GGB","NYSE","Gerdau SA ADR","Basic Materials","Steel",6152.31,4.95,2.48%,17022169,17892.71,0.95,6.68%,19.28%,14.58%,14.32%,34.15%,66.67%,2.13%,298.24%,54.07%,7.03%,62.91%,-4.95%,25.34%,1.91%,9.22%,9.24%,22.78%
"LILAK","NASD","Liberty Latin America Ltd","Communication Services","Telecom Services",1650.74,8.18,6.51%,1702251,1602.59,1.06,12.98%,15.70%,44.26%,56.03%,61.47%,77.14%,3.31%,98.98%,83.59%,-0.06%,,,53.73%,4.40%,9.38%,29.20%,43.44%
"MO","NYSE","Altria Group Inc","Consumer Defensive","Tobacco",124941.26,74.82,2.65%,10041959,8448.03,1.19,2.51%,1.40%,13.36%,18.80%,29.76%,27.42%,2.15%,4.96%,105.23%,5.29%,4.14%,-0.18%,63.28%,3.19%,3.23%,3.92%,14.24%
"PM","NYSE","Philip Morris International Inc","Consumer Defensive","Tobacco",311987.67,200.17,2.31%,8063942,4987.37,1.62,6.45%,10.73%,24.41%,13.89%,24.79%,26.87%,3.15%,10.93%,-7.41%,10.19%,9.92%,-0.10%,83.83%,1.13%,7.10%,9.13%,18.13%
"SWK","NYSE","Stanley Black & Decker Inc","Industrials","Tools & Accessories",14642.36,94.19,0.02%,3467256,1668.15,2.08,6.80%,2.40%,17.94%,15.15%,26.80%,27.40%,3.41%,15.02%,-34.37%,2.72%,13.81%,1.13%,93.86%,4.06%,4.90%,11.15%,21.36%
"ABNB","NASD","Airbnb Inc","Consumer Cyclical","Travel Services",92280.15,153.11,4.26%,6843669,3792.84,1.80,6.25%,5.19%,8.54%,14.78%,12.81%,7.70%,2.64%,26.78%,7.34%,17.87%,20.96%,-1.98%,58.88%,3.49%,4.98%,9.34%,15.95%
"CNP","NYSE","Centerpoint Energy Inc","Utilities","Utilities - Regulated Electric",28848.88,44.10,0.20%,7399656,6040.82,1.22,3.23%,-2.09%,2.82%,11.87%,15.02%,18.23%,1.59%,8.52%,5.41%,1.88%,8.94%,1.97%,104.64%,6.86%,0.78%,2.23%,6.70%
"EIX","NYSE","Edison International","Utilities","Utilities - Regulated Electric",30702.71,79.79,1.46%,2476682,2536.90,0.98,2.07%,5.44%,16.36%,29.45%,32.94%,52.65%,2.31%,-6.52%,-63.09%,7.66%,1.76%,-1.06%,94.52%,3.98%,3.80%,8.20%,19.61%
"ES","NYSE","Eversource Energy","Utilities","Utilities - Regulated Electric",28352.67,75.39,0.94%,2480577,2575.95,0.96,3.20%,2.60%,9.71%,7.19%,11.97%,15.66%,1.63%,-2.33%,7.57%,9.37%,3.41%,0.16%,86.10%,3.63%,1.63%,5.58%,7.13%
"OGE","NYSE","Oge Energy Corp","Utilities","Utilities - Regulated Electric",10174.26,49.30,0.04%,1872938,1433.79,1.31,2.01%,-0.56%,3.59%,13.94%,15.46%,11.51%,1.48%,4.61%,-21.99%,0.66%,6.66%,-0.80%,78.55%,4.61%,0.74%,2.32%,6.39%
